id,bounding_box,latitude,longitude,geom,country,state,city
116,,30.092649688953,31.498174773326,0101000020E61000009C20C761887F3F40A709D8E3B7173E40,Egypt,Cairo,Madinaty
118,,31.637055515148,74.280106319155,0101000020E61000001D0B0E43ED9152400E4CFB1116A33F40,Pakistan,Punjab,Shahdara Bagh
119,,31.640455032082,74.286924052258,0101000020E61000009238B3F65C925240CF5969DCF4A33F40,Pakistan,Punjab,Shahdara Bagh
121,,31.639452229394,74.285726642849,0101000020E610000078A8665849925240FD992C24B3A33F40,Pakistan,Punjab,Shahdara Bagh
122,,25.038517421501,121.4614143463,0101000020E6100000E1D009D0875D5E404CAC1947DC093940,Taiwan,Unknown,New Taipei
123,,25.033286551442,121.46433911119,0101000020E6100000253464BBB75D5E400BD7A97785083940,Taiwan,Unknown,New Taipei
125,,25.040966605511,121.46387468469,0101000020E6100000E50B721FB05D5E40DBE596C97C0A3940,Taiwan,Unknown,New Taipei
126,,25.035219548884,121.4556387198,0101000020E610000045154E2F295D5E40FCA2FA2504093940,Taiwan,Unknown,New Taipei
128,,14.625115603916,121.03719606679,0101000020E6100000C9999C6B61425E40B81306270F402D40,Philippines,Unknown,Quezon City
129,,14.61385130235,121.03499349217,0101000020E61000005A1C58553D425E408866C8B74A3A2D40,Philippines,Unknown,Quezon City
131,,14.611767942948,121.03606655841,0101000020E61000006A361CEA4E425E40DC67D7A539392D40,Philippines,Unknown,Quezon City
132,,14.556100354245,121.06291441174,0101000020E6100000B4372BCA06445E40768D852FB91C2D40,Philippines,Unknown,Taguig
134,,14.551060380623,121.06205471966,0101000020E610000023E05BB4F8435E4050CB1196241A2D40,Philippines,Unknown,Taguig
135,,14.553747990253,121.06236126715,0101000020E610000091BC1CBAFD435E4087B948DB841B2D40,Philippines,Unknown,Makati
136,,14.551845989172,121.06182235777,0101000020E61000002932C3E5F4435E4053D8B78E8B1A2D40,Philippines,Unknown,Taguig
54302094186,,53.959841,-1.118364,0101000020E6100000416150A6D1E4F1BF122EE411DCFA4A40,United Kingdom,England,York
